reference,querry,ani,alignment_coverage,primary_cluster
EHA05391_bin.603.fa.gz,nhnw_bin.592.fa.gz,0.9410219999999999,0.7616279069767442,702
nhnw_bin.592.fa.gz,nhnw_bin.592.fa.gz,1.0,0.9910071942446043,702
EHA05391_bin.596.fa.gz,EHA05391_bin.596.fa.gz,1.0,0.9820143884892086,240
nhnw_bin.311.fa.gz,EHA05391_bin.596.fa.gz,0.950475,0.42418772563176893,240
EHA05391_bin.596.fa.gz,nhnw_bin.311.fa.gz,0.954707,0.841726618705036,240
nhnw_bin.311.fa.gz,nhnw_bin.311.fa.gz,1.0,0.9927797833935018,240
EHA05391_bin.597.fa.gz,EHA05391_bin.597.fa.gz,1.0,0.9852507374631269,241
nhnw_bin.307.fa.gz,EHA05391_bin.597.fa.gz,0.960282,0.5274463007159904,241
EHA05391_bin.597.fa.gz,nhnw_bin.307.fa.gz,0.966472,0.6548672566371682,241
nhnw_bin.307.fa.gz,nhnw_bin.307.fa.gz,0.999999,0.9880668257756563,241
EHA05391_bin.598.fa.gz,EHA05391_bin.598.fa.gz,1.0,0.9828571428571429,1051
EHA05415_bin.14.fa.gz,EHA05391_bin.598.fa.gz,0.991761,0.9031719532554258,1051
nhnw_bin.92.fa.gz,EHA05391_bin.598.fa.gz,0.9868819999999999,0.925,1051
EHA05391_bin.598.fa.gz,EHA05415_bin.14.fa.gz,0.988387,0.6091428571428571,1051
EHA05415_bin.14.fa.gz,EHA05415_bin.14.fa.gz,1.0,0.9849749582637729,1051
nhnw_bin.92.fa.gz,EHA05415_bin.14.fa.gz,0.979697,0.6319444444444444,1051
EHA05391_bin.598.fa.gz,nhnw_bin.92.fa.gz,0.98564,0.7497142857142857,1051
EHA05415_bin.14.fa.gz,nhnw_bin.92.fa.gz,0.981256,0.7746243739565943,1051
nhnw_bin.92.fa.gz,nhnw_bin.92.fa.gz,0.999999,0.9791666666666666,1051
EHA05391_bin.59.fa.gz,EHA05391_bin.59.fa.gz,1.0,0.9842829076620825,190
EHA05391_bin.5.fa.gz,EHA05391_bin.5.fa.gz,1.0,0.9852579852579852,690
EHA05391_bin.602.fa.gz,EHA05391_bin.602.fa.gz,1.0,1.0,470
EHA05391_bin.607.fa.gz,EHA05391_bin.607.fa.gz,0.999999,0.9808917197452229,823
EHA05391_bin.608.fa.gz,EHA05391_bin.608.fa.gz,1.0,0.9941176470588236,297
nhnw_bin.292.fa.gz,EHA05391_bin.608.fa.gz,0.896708,0.36597938144329895,297
EHA05391_bin.608.fa.gz,nhnw_bin.292.fa.gz,0.9048180000000001,0.8117647058823529,297
nhnw_bin.292.fa.gz,nhnw_bin.292.fa.gz,1.0,0.9948453608247423,297
EHA05391_bin.609.fa.gz,EHA05391_bin.609.fa.gz,1.0,0.9767441860465116,452
EHA05391_bin.60.fa.gz,EHA05391_bin.60.fa.gz,1.0,0.9847009735744089,287
EHA05415_bin.225.fa.gz,EHA05391_bin.60.fa.gz,0.980165,0.6162790697674418,287
EHA05391_bin.60.fa.gz,EHA05415_bin.225.fa.gz,0.985359,0.9012517385257302,287
EHA05415_bin.225.fa.gz,EHA05415_bin.225.fa.gz,1.0,0.9874031007751938,287
EHA05391_bin.617.fa.gz,EHA05391_bin.617.fa.gz,1.0,0.9911504424778761,984
nhnw_bin.254.fa.gz,EHA05391_bin.617.fa.gz,0.952479,0.20466321243523317,984
EHA05391_bin.617.fa.gz,nhnw_bin.254.fa.gz,0.956126,0.7168141592920354,984
nhnw_bin.254.fa.gz,nhnw_bin.254.fa.gz,1.0,0.9715025906735751,984
EHA05391_bin.618.fa.gz,EHA05391_bin.618.fa.gz,1.0,0.9702970297029703,516
EHA05391_bin.620.fa.gz,EHA05391_bin.620.fa.gz,1.0,0.9844559585492227,503
EHA05391_bin.621.fa.gz,EHA05391_bin.621.fa.gz,1.0,1.0,820
EHA05391_bin.622.fa.gz,EHA05391_bin.622.fa.gz,1.0,0.9923469387755102,921
EHA05391_bin.627.fa.gz,EHA05391_bin.627.fa.gz,1.0,0.9921259842519685,138
EHA05391_bin.632.fa.gz,EHA05391_bin.632.fa.gz,1.0,0.9761904761904762,411
EHA05391_bin.633.fa.gz,EHA05391_bin.633.fa.gz,0.999999,0.9665271966527197,554
EHA05391_bin.636.fa.gz,EHA05391_bin.636.fa.gz,1.0,1.0,416
EHA05391_bin.639.fa.gz,EHA05391_bin.639.fa.gz,1.0,0.9875,778
EHA05391_bin.640.fa.gz,EHA05391_bin.640.fa.gz,1.0,0.9788135593220338,746
EHA05391_bin.642.fa.gz,EHA05391_bin.642.fa.gz,1.0,0.976878612716763,277
EHA05391_bin.643.fa.gz,EHA05391_bin.643.fa.gz,1.0,0.980327868852459,927
EHA05415_bin.196.fa.gz,EHA05391_bin.643.fa.gz,0.959157,0.44285714285714284,927
nhnw_bin.185.fa.gz,EHA05391_bin.643.fa.gz,0.967633,0.36199095022624433,927
EHA05391_bin.643.fa.gz,EHA05415_bin.196.fa.gz,0.959508,0.6295081967213115,927
EHA05415_bin.196.fa.gz,EHA05415_bin.196.fa.gz,1.0,0.9857142857142858,927
nhnw_bin.185.fa.gz,EHA05415_bin.196.fa.gz,0.9640869999999999,0.43288084464555054,927
EHA05391_bin.643.fa.gz,nhnw_bin.185.fa.gz,0.968793,0.780327868852459,927
EHA05415_bin.196.fa.gz,nhnw_bin.185.fa.gz,0.962893,0.7095238095238096,927
nhnw_bin.185.fa.gz,nhnw_bin.185.fa.gz,1.0,0.9894419306184012,927
EHA05391_bin.644.fa.gz,EHA05391_bin.644.fa.gz,1.0,0.9717741935483871,53
EHA05391_bin.646.fa.gz,EHA05391_bin.646.fa.gz,1.0,0.972972972972973,361
EHA05391_bin.647.fa.gz,EHA05391_bin.647.fa.gz,0.999999,0.981941309255079,252
EHA05391_bin.652.fa.gz,EHA05391_bin.652.fa.gz,1.0,0.98828125,697
EHA05391_bin.655.fa.gz,EHA05391_bin.655.fa.gz,1.0,0.9966996699669967,195
nhnw_bin.203.fa.gz,EHA05391_bin.655.fa.gz,0.9148139999999999,0.5504385964912281,195
EHA05391_bin.655.fa.gz,nhnw_bin.203.fa.gz,0.918305,0.834983498349835,195
nhnw_bin.203.fa.gz,nhnw_bin.203.fa.gz,1.0,0.9824561403508771,195
EHA05391_bin.65.fa.gz,EHA05391_bin.65.fa.gz,1.0,0.9918256130790191,808
EHA05391_bin.664.fa.gz,EHA05391_bin.664.fa.gz,1.0,0.9918032786885246,1214
EHA05391_bin.666.fa.gz,EHA05391_bin.666.fa.gz,0.9999979999999999,0.9873417721518988,409
EHA05391_bin.671.fa.gz,EHA05391_bin.671.fa.gz,1.0,0.9795221843003413,580
EHA05391_bin.680.fa.gz,EHA05391_bin.680.fa.gz,1.0,1.0,264
EHA05391_bin.685.fa.gz,EHA05391_bin.685.fa.gz,1.0,0.971830985915493,359
EHA05391_bin.687.fa.gz,EHA05391_bin.687.fa.gz,1.0,0.97,402
EHA05391_bin.688.fa.gz,EHA05391_bin.688.fa.gz,1.0,0.9904761904761905,158
EHA05391_bin.68.fa.gz,EHA05391_bin.68.fa.gz,1.0,0.9890710382513661,1195
EHA05391_bin.690.fa.gz,EHA05391_bin.690.fa.gz,1.0,0.9886363636363636,518
EHA05391_bin.698.fa.gz,EHA05391_bin.698.fa.gz,1.0,0.9743589743589743,541
EHA05391_bin.76.fa.gz,EHA05391_bin.76.fa.gz,1.0,0.992,136
EHA05391_bin.77.fa.gz,EHA05391_bin.77.fa.gz,1.0,0.9902120717781403,878
EHA05391_bin.79.fa.gz,EHA05391_bin.79.fa.gz,1.0,0.9924242424242424,851
EHA05391_bin.7.fa.gz,EHA05391_bin.7.fa.gz,1.0,0.9848484848484849,700
EHA05415_bin.159.fa.gz,EHA05391_bin.7.fa.gz,0.93443,0.725177304964539,700
EHA05391_bin.7.fa.gz,EHA05415_bin.159.fa.gz,0.934721,0.7053872053872053,700
EHA05415_bin.159.fa.gz,EHA05415_bin.159.fa.gz,1.0,0.9893617021276596,700
EHA05391_bin.81.fa.gz,EHA05391_bin.81.fa.gz,1.0,0.9821428571428571,234
nhnw_bin.436.fa.gz,EHA05391_bin.81.fa.gz,0.94383,0.30835734870317005,234
EHA05391_bin.81.fa.gz,nhnw_bin.436.fa.gz,0.946309,0.6726190476190477,234
nhnw_bin.436.fa.gz,nhnw_bin.436.fa.gz,1.0,0.9740634005763689,234
EHA05391_bin.82.fa.gz,EHA05391_bin.82.fa.gz,1.0,0.9755244755244755,78
EHA05391_bin.84.fa.gz,EHA05391_bin.84.fa.gz,1.0,0.968421052631579,502
EHA05391_bin.87.fa.gz,EHA05391_bin.87.fa.gz,1.0,0.9941860465116279,1084
EHA05391_bin.88.fa.gz,EHA05391_bin.88.fa.gz,1.0,0.9791666666666666,1253
EHA05391_bin.8.fa.gz,EHA05391_bin.8.fa.gz,1.0,0.979757085020243,660
nhnw_bin.82.fa.gz,EHA05391_bin.8.fa.gz,0.989453,0.5498721227621484,660
EHA05391_bin.8.fa.gz,nhnw_bin.82.fa.gz,0.9940869999999999,0.8866396761133604,660
nhnw_bin.82.fa.gz,nhnw_bin.82.fa.gz,1.0,0.9948849104859335,660
EHA05391_bin.90.fa.gz,EHA05391_bin.90.fa.gz,1.0,0.9925373134328358,100
EHA05391_bin.92.fa.gz,EHA05391_bin.92.fa.gz,1.0,0.9880239520958084,81
EHA05391_bin.93.fa.gz,EHA05391_bin.93.fa.gz,1.0,0.9872611464968153,85
nhnw_bin.198.fa.gz,EHA05391_bin.93.fa.gz,0.897683,0.6807017543859649,85
EHA05391_bin.93.fa.gz,nhnw_bin.198.fa.gz,0.897703,0.851380042462845,85
nhnw_bin.198.fa.gz,nhnw_bin.198.fa.gz,1.0,0.987719298245614,85
EHA05391_bin.94.fa.gz,EHA05391_bin.94.fa.gz,1.0,0.9923664122137404,86
EHA05391_bin.95.fa.gz,EHA05391_bin.95.fa.gz,1.0,0.9971509971509972,637
EHA05391_bin.96.fa.gz,EHA05391_bin.96.fa.gz,1.0,0.979381443298969,424
EHA05391_bin.98.fa.gz,EHA05391_bin.98.fa.gz,1.0,0.9578059071729957,625
EHA05391_bin.99.fa.gz,EHA05391_bin.99.fa.gz,1.0,0.9880952380952381,645
EHA05391_bin.9.fa.gz,EHA05391_bin.9.fa.gz,0.999999,0.9847328244274809,259
EHA05415_bin.102.fa.gz,EHA05415_bin.102.fa.gz,1.0,0.9804270462633452,303
EHA05415_bin.103.fa.gz,EHA05415_bin.103.fa.gz,1.0,0.9964601769911504,1127
EHA05415_bin.104.fa.gz,EHA05415_bin.104.fa.gz,1.0,0.9841628959276018,1128
EHA05415_bin.105.fa.gz,EHA05415_bin.105.fa.gz,1.0,0.9889135254988913,1134
EHA05415_bin.108.fa.gz,EHA05415_bin.108.fa.gz,1.0,0.9931856899488927,643
EHA05415_bin.10.fa.gz,EHA05415_bin.10.fa.gz,1.0,0.9983633387888707,1190
EHA05415_bin.110.fa.gz,EHA05415_bin.110.fa.gz,1.0,0.994661921708185,376
EHA05415_bin.112.fa.gz,EHA05415_bin.112.fa.gz,1.0,0.9920634920634921,599
EHA05415_bin.113.fa.gz,EHA05415_bin.113.fa.gz,1.0,0.9847328244274809,594
EHA05415_bin.114.fa.gz,EHA05415_bin.114.fa.gz,1.0,1.0,399
EHA05415_bin.115.fa.gz,EHA05415_bin.115.fa.gz,1.0,0.9880341880341881,616
EHA05415_bin.116.fa.gz,EHA05415_bin.116.fa.gz,1.0,0.9970059880239521,803
EHA05415_bin.117.fa.gz,EHA05415_bin.117.fa.gz,1.0,0.9878213802435724,1231
EHA05415_bin.11.fa.gz,EHA05415_bin.11.fa.gz,1.0,0.9973787680209698,1188
EHA05415_bin.120.fa.gz,EHA05415_bin.120.fa.gz,1.0,0.9906976744186047,301
EHA05415_bin.122.fa.gz,EHA05415_bin.122.fa.gz,1.0,0.9920424403183024,267
EHA05415_bin.123.fa.gz,EHA05415_bin.123.fa.gz,1.0,0.9933628318584071,603
EHA05415_bin.124.fa.gz,EHA05415_bin.124.fa.gz,1.0,0.9931224209078404,793
EHA05415_bin.126.fa.gz,EHA05415_bin.126.fa.gz,1.0,0.9845857418111753,760
EHA05415_bin.128.fa.gz,EHA05415_bin.128.fa.gz,1.0,0.9864341085271318,1194
EHA05415_bin.129.fa.gz,EHA05415_bin.129.fa.gz,0.999999,0.9897172236503856,1191
EHA05415_bin.12.fa.gz,EHA05415_bin.12.fa.gz,1.0,0.9946714031971581,1109
EHA05415_bin.130.fa.gz,EHA05415_bin.130.fa.gz,1.0,0.9815157116451017,649
EHA05415_bin.131.fa.gz,EHA05415_bin.131.fa.gz,1.0,0.9876923076923076,648
EHA05415_bin.132.fa.gz,EHA05415_bin.132.fa.gz,1.0,1.0,64
EHA05415_bin.134.fa.gz,EHA05415_bin.134.fa.gz,1.0,0.9972602739726028,653
EHA05415_bin.135.fa.gz,EHA05415_bin.135.fa.gz,0.999999,0.9831460674157303,499
EHA05415_bin.136.fa.gz,EHA05415_bin.136.fa.gz,1.0,0.9839857651245552,498
nhnw_bin.221.fa.gz,EHA05415_bin.136.fa.gz,0.914807,0.7460869565217392,498
EHA05415_bin.136.fa.gz,nhnw_bin.221.fa.gz,0.9164619999999999,0.7419928825622776,498
nhnw_bin.221.fa.gz,nhnw_bin.221.fa.gz,1.0,0.9860869565217392,498
EHA05415_bin.137.fa.gz,EHA05415_bin.137.fa.gz,1.0,0.9927797833935018,501
EHA05415_bin.138.fa.gz,EHA05415_bin.138.fa.gz,0.999999,0.9891304347826086,494
EHA05415_bin.13.fa.gz,EHA05415_bin.13.fa.gz,1.0,0.9852125693160814,323
EHA05415_bin.140.fa.gz,EHA05415_bin.140.fa.gz,1.0,0.9856115107913669,1146
EHA05415_bin.141.fa.gz,EHA05415_bin.141.fa.gz,1.0,0.9937106918238994,640
EHA05415_bin.143.fa.gz,EHA05415_bin.143.fa.gz,1.0,0.9963235294117647,696
EHA05415_bin.144.fa.gz,EHA05415_bin.144.fa.gz,1.0,0.9976744186046511,464
EHA05415_bin.146.fa.gz,EHA05415_bin.146.fa.gz,1.0,0.9931192660550459,20
EHA05415_bin.147.fa.gz,EHA05415_bin.147.fa.gz,1.0,0.9967637540453075,454
EHA05415_bin.149.fa.gz,EHA05415_bin.149.fa.gz,1.0,0.997289972899729,1149
EHA05415_bin.150.fa.gz,EHA05415_bin.150.fa.gz,1.0,0.997979797979798,949
EHA05415_bin.151.fa.gz,EHA05415_bin.151.fa.gz,1.0,0.9979338842975206,896
EHA05415_bin.152.fa.gz,EHA05415_bin.152.fa.gz,1.0,0.9962546816479401,757
EHA05415_bin.154.fa.gz,EHA05415_bin.154.fa.gz,1.0,0.9909706546275395,898
EHA05415_bin.155.fa.gz,EHA05415_bin.155.fa.gz,1.0,0.990625,474
EHA05415_bin.156.fa.gz,EHA05415_bin.156.fa.gz,1.0,0.9764705882352941,488
EHA05415_bin.157.fa.gz,EHA05415_bin.157.fa.gz,1.0,0.9814814814814815,346
EHA05415_bin.158.fa.gz,EHA05415_bin.158.fa.gz,1.0,1.0,475
EHA05415_bin.15.fa.gz,EHA05415_bin.15.fa.gz,1.0,1.0,384
EHA05415_bin.160.fa.gz,EHA05415_bin.160.fa.gz,1.0,0.99055330634278,716
EHA05415_bin.161.fa.gz,EHA05415_bin.161.fa.gz,1.0,0.9979716024340771,872
EHA05415_bin.162.fa.gz,EHA05415_bin.162.fa.gz,1.0,1.0,1218
EHA05415_bin.163.fa.gz,EHA05415_bin.163.fa.gz,1.0,0.9893939393939394,1034
EHA05415_bin.164.fa.gz,EHA05415_bin.164.fa.gz,1.0,0.9935897435897436,852
EHA05415_bin.165.fa.gz,EHA05415_bin.165.fa.gz,1.0,0.9846153846153847,965
EHA05415_bin.166.fa.gz,EHA05415_bin.166.fa.gz,0.999999,0.9846368715083799,712
EHA05415_bin.167.fa.gz,EHA05415_bin.167.fa.gz,1.0,0.9925373134328358,1132
EHA05415_bin.168.fa.gz,EHA05415_bin.168.fa.gz,1.0,0.997872340425532,1144
EHA05415_bin.169.fa.gz,EHA05415_bin.169.fa.gz,1.0,0.9979166666666667,1136
EHA05415_bin.16.fa.gz,EHA05415_bin.16.fa.gz,1.0,0.9977349943374858,1201
EHA05415_bin.170.fa.gz,EHA05415_bin.170.fa.gz,1.0,0.9843225083986562,33
EHA05415_bin.171.fa.gz,EHA05415_bin.171.fa.gz,1.0,0.9837177747625508,35
EHA05415_bin.172.fa.gz,EHA05415_bin.172.fa.gz,1.0,0.9975247524752475,388
EHA05415_bin.173.fa.gz,EHA05415_bin.173.fa.gz,1.0,1.0,60
EHA05415_bin.174.fa.gz,EHA05415_bin.174.fa.gz,1.0,0.9961977186311787,587
EHA05415_bin.175.fa.gz,EHA05415_bin.175.fa.gz,1.0,0.9948630136986302,776
EHA05415_bin.176.fa.gz,EHA05415_bin.176.fa.gz,1.0,0.9893162393162394,1145
EHA05415_bin.177.fa.gz,EHA05415_bin.177.fa.gz,1.0,0.9917695473251029,1209
EHA05415_bin.178.fa.gz,EHA05415_bin.178.fa.gz,1.0,0.9908256880733946,856
EHA05415_bin.179.fa.gz,EHA05415_bin.179.fa.gz,1.0,0.9953051643192489,800
EHA05415_bin.17.fa.gz,EHA05415_bin.17.fa.gz,1.0,1.0,44
EHA05415_bin.182.fa.gz,EHA05415_bin.182.fa.gz,1.0,0.9855769230769231,61
EHA05415_bin.183.fa.gz,EHA05415_bin.183.fa.gz,1.0,0.9966216216216216,530
EHA05415_bin.184.fa.gz,EHA05415_bin.184.fa.gz,1.0,0.9905362776025236,366
EHA05415_bin.185.fa.gz,EHA05415_bin.185.fa.gz,1.0,0.9566666666666667,561
EHA05415_bin.186.fa.gz,EHA05415_bin.186.fa.gz,1.0,0.9904942965779467,584
EHA05415_bin.187.fa.gz,EHA05415_bin.187.fa.gz,1.0,0.9840764331210191,519
EHA05415_bin.188.fa.gz,EHA05415_bin.188.fa.gz,1.0,0.9813829787234043,576
EHA05415_bin.189.fa.gz,EHA05415_bin.189.fa.gz,1.0,0.9922027290448343,591
nhnw_bin.308.fa.gz,EHA05415_bin.189.fa.gz,0.908116,0.8085539714867617,591
EHA05415_bin.189.fa.gz,nhnw_bin.308.fa.gz,0.907448,0.7875243664717348,591
nhnw_bin.308.fa.gz,nhnw_bin.308.fa.gz,0.999999,1.0,591
EHA05415_bin.18.fa.gz,EHA05415_bin.18.fa.gz,0.999999,0.9819494584837545,767
EHA05415_bin.323.fa.gz,EHA05415_bin.18.fa.gz,0.918794,0.6160458452722063,767
EHA05415_bin.18.fa.gz,EHA05415_bin.323.fa.gz,0.9204899999999999,0.7870036101083032,767
EHA05415_bin.323.fa.gz,EHA05415_bin.323.fa.gz,1.0,0.994269340974212,767
EHA05415_bin.190.fa.gz,EHA05415_bin.190.fa.gz,1.0,0.9926739926739927,418
EHA05415_bin.192.fa.gz,EHA05415_bin.192.fa.gz,1.0,0.9875,448
EHA05415_bin.193.fa.gz,EHA05415_bin.193.fa.gz,1.0,0.9877551020408163,417
EHA05415_bin.195.fa.gz,EHA05415_bin.195.fa.gz,1.0,0.9879032258064516,937
EHA05415_bin.198.fa.gz,EHA05415_bin.198.fa.gz,1.0,0.9951612903225806,155
EHA05415_bin.1.fa.gz,EHA05415_bin.1.fa.gz,1.0,0.9948186528497409,42
EHA05415_bin.201.fa.gz,EHA05415_bin.201.fa.gz,1.0,0.9947368421052631,130
EHA05415_bin.202.fa.gz,EHA05415_bin.202.fa.gz,1.0,0.9807692307692307,907
EHA05415_bin.204.fa.gz,EHA05415_bin.204.fa.gz,1.0,0.9912023460410557,461
EHA05415_bin.205.fa.gz,EHA05415_bin.205.fa.gz,1.0,0.9887005649717514,737
EHA05415_bin.206.fa.gz,EHA05415_bin.206.fa.gz,1.0,0.9810246679316889,692
EHA05415_bin.207.fa.gz,EHA05415_bin.207.fa.gz,1.0,0.976,557
nhnw_bin.572.fa.gz,EHA05415_bin.207.fa.gz,0.916757,0.5421686746987951,557
EHA05415_bin.207.fa.gz,nhnw_bin.572.fa.gz,0.922007,0.732,557
nhnw_bin.572.fa.gz,nhnw_bin.572.fa.gz,1.0,1.0,557
EHA05415_bin.208.fa.gz,EHA05415_bin.208.fa.gz,1.0,0.9818840579710145,578
EHA05415_bin.209.fa.gz,EHA05415_bin.209.fa.gz,1.0,0.9971910112359551,414
EHA05415_bin.212.fa.gz,EHA05415_bin.212.fa.gz,0.999999,0.98046875,343
EHA05415_bin.213.fa.gz,EHA05415_bin.213.fa.gz,1.0,0.9977324263038548,273
EHA05415_bin.214.fa.gz,EHA05415_bin.214.fa.gz,1.0,0.9916839916839917,2
EHA05415_bin.215.fa.gz,EHA05415_bin.215.fa.gz,1.0,0.9942857142857143,437
EHA05415_bin.216.fa.gz,EHA05415_bin.216.fa.gz,1.0,0.9975,14
EHA05415_bin.217.fa.gz,EHA05415_bin.217.fa.gz,1.0,0.9942528735632183,96
EHA05415_bin.218.fa.gz,EHA05415_bin.218.fa.gz,1.0,0.995398773006135,213
nhnw_bin.414.fa.gz,EHA05415_bin.218.fa.gz,0.902502,0.5840909090909091,213
EHA05415_bin.218.fa.gz,nhnw_bin.414.fa.gz,0.901169,0.7944785276073619,213
nhnw_bin.414.fa.gz,nhnw_bin.414.fa.gz,1.0,0.9977272727272727,213
EHA05415_bin.219.fa.gz,EHA05415_bin.219.fa.gz,1.0,0.9839650145772595,214
EHA05415_bin.21.fa.gz,EHA05415_bin.21.fa.gz,1.0,0.9892933618843683,161
EHA05415_bin.221.fa.gz,EHA05415_bin.221.fa.gz,1.0,0.9915356711003628,1217
EHA05415_bin.222.fa.gz,EHA05415_bin.222.fa.gz,1.0,0.9910581222056631,791
EHA05415_bin.224.fa.gz,EHA05415_bin.224.fa.gz,1.0,0.9957865168539326,618
EHA05415_bin.227.fa.gz,EHA05415_bin.227.fa.gz,1.0,0.9938650306748467,365
EHA05415_bin.22.fa.gz,EHA05415_bin.22.fa.gz,1.0,0.9985107967237528,630
EHA05415_bin.230.fa.gz,EHA05415_bin.230.fa.gz,1.0,0.9919191919191919,952
EHA05415_bin.232.fa.gz,EHA05415_bin.232.fa.gz,1.0,0.9746835443037974,835
EHA05415_bin.233.fa.gz,EHA05415_bin.233.fa.gz,0.999999,0.9798792756539235,813
EHA05415_bin.234.fa.gz,EHA05415_bin.234.fa.gz,1.0,0.9980769230769231,729
EHA05415_bin.235.fa.gz,EHA05415_bin.235.fa.gz,1.0,0.998587570621469,219
EHA05415_bin.236.fa.gz,EHA05415_bin.236.fa.gz,1.0,0.9948275862068966,1284
EHA05415_bin.237.fa.gz,EHA05415_bin.237.fa.gz,1.0,0.9905482041587902,1182
EHA05415_bin.238.fa.gz,EHA05415_bin.238.fa.gz,1.0,0.9886914378029079,1254
EHA05415_bin.239.fa.gz,EHA05415_bin.239.fa.gz,1.0,1.0,571
EHA05415_bin.23.fa.gz,EHA05415_bin.23.fa.gz,1.0,0.9917627677100495,434
EHA05415_bin.241.fa.gz,EHA05415_bin.241.fa.gz,1.0,0.9883381924198251,1014
EHA05415_bin.242.fa.gz,EHA05415_bin.242.fa.gz,1.0,0.9961139896373057,1268
EHA05415_bin.243.fa.gz,EHA05415_bin.243.fa.gz,1.0,0.9985611510791367,1280
EHA05415_bin.244.fa.gz,EHA05415_bin.244.fa.gz,1.0,0.9936808846761453,1233
nhnw_bin.342.fa.gz,EHA05415_bin.244.fa.gz,0.989075,0.8596491228070176,1233
EHA05415_bin.244.fa.gz,nhnw_bin.342.fa.gz,0.988733,0.9304897314375987,1233
nhnw_bin.342.fa.gz,nhnw_bin.342.fa.gz,1.0,0.9941520467836257,1233
EHA05415_bin.245.fa.gz,EHA05415_bin.245.fa.gz,1.0,0.9860724233983287,76
EHA05415_bin.246.fa.gz,EHA05415_bin.246.fa.gz,1.0,0.9945945945945946,753
EHA05415_bin.247.fa.gz,EHA05415_bin.247.fa.gz,1.0,0.9831144465290806,910
EHA05415_bin.248.fa.gz,EHA05415_bin.248.fa.gz,1.0,0.9930555555555556,978
EHA05415_bin.249.fa.gz,EHA05415_bin.249.fa.gz,1.0,0.9950413223140496,979
EHA05415_bin.24.fa.gz,EHA05415_bin.24.fa.gz,1.0,0.9906542056074766,510
EHA05415_bin.251.fa.gz,EHA05415_bin.251.fa.gz,1.0,0.9985380116959064,947
EHA05415_bin.253.fa.gz,EHA05415_bin.253.fa.gz,1.0,0.9927007299270073,894
EHA05415_bin.254.fa.gz,EHA05415_bin.254.fa.gz,1.0,0.9885245901639345,999
EHA05415_bin.255.fa.gz,EHA05415_bin.255.fa.gz,1.0,0.9969512195121951,861
EHA05415_bin.256.fa.gz,EHA05415_bin.256.fa.gz,1.0,0.9936948297604036,859
EHA05415_bin.257.fa.gz,EHA05415_bin.257.fa.gz,1.0,1.0,925
EHA05415_bin.258.fa.gz,EHA05415_bin.258.fa.gz,1.0,0.9925373134328358,928
EHA05415_bin.260.fa.gz,EHA05415_bin.260.fa.gz,1.0,0.9829545454545454,1018
EHA05415_bin.261.fa.gz,EHA05415_bin.261.fa.gz,1.0,0.998062015503876,1088
EHA05415_bin.263.fa.gz,EHA05415_bin.263.fa.gz,0.9999979999999999,0.9883040935672515,344
EHA05415_bin.264.fa.gz,EHA05415_bin.264.fa.gz,1.0,0.9960106382978723,1104
EHA05415_bin.265.fa.gz,EHA05415_bin.265.fa.gz,1.0,0.9960159362549801,1252
EHA05415_bin.266.fa.gz,EHA05415_bin.266.fa.gz,1.0,1.0,704
EHA05415_bin.267.fa.gz,EHA05415_bin.267.fa.gz,1.0,0.9815242494226328,673
EHA05415_bin.268.fa.gz,EHA05415_bin.268.fa.gz,1.0,0.9858156028368794,1008
EHA05415_bin.269.fa.gz,EHA05415_bin.269.fa.gz,1.0,0.9903614457831326,210
EHA05415_bin.26.fa.gz,EHA05415_bin.26.fa.gz,1.0,0.9755244755244755,1183
EHA05415_bin.270.fa.gz,EHA05415_bin.270.fa.gz,1.0,0.9914712153518124,799
EHA05415_bin.274.fa.gz,EHA05415_bin.274.fa.gz,1.0,0.9905992949471211,1246
EHA05415_bin.275.fa.gz,EHA05415_bin.275.fa.gz,1.0,0.9716981132075472,59
EHA05415_bin.276.fa.gz,EHA05415_bin.276.fa.gz,0.999999,0.9962825278810409,274
EHA05415_bin.277.fa.gz,EHA05415_bin.277.fa.gz,1.0,0.9855595667870036,1133
EHA05415_bin.278.fa.gz,EHA05415_bin.278.fa.gz,1.0,0.9888392857142857,707
EHA05415_bin.279.fa.gz,EHA05415_bin.279.fa.gz,1.0,0.9851301115241635,1117
EHA05415_bin.27.fa.gz,EHA05415_bin.27.fa.gz,1.0,0.9806034482758621,633
EHA05415_bin.280.fa.gz,EHA05415_bin.280.fa.gz,1.0,0.9979674796747967,609
EHA05415_bin.281.fa.gz,EHA05415_bin.281.fa.gz,1.0,0.981042654028436,1165
EHA05415_bin.282.fa.gz,EHA05415_bin.282.fa.gz,1.0,0.9967585089141004,29
EHA05415_bin.283.fa.gz,EHA05415_bin.283.fa.gz,0.999999,0.9847715736040609,1166
EHA05415_bin.284.fa.gz,EHA05415_bin.284.fa.gz,1.0,0.9974326059050064,1157
EHA05415_bin.285.fa.gz,EHA05415_bin.285.fa.gz,1.0,0.9948979591836735,596
EHA05415_bin.286.fa.gz,EHA05415_bin.286.fa.gz,0.999999,0.9956236323851203,589
EHA05415_bin.287.fa.gz,EHA05415_bin.287.fa.gz,1.0,0.9893617021276596,592
EHA05415_bin.288.fa.gz,EHA05415_bin.288.fa.gz,1.0,0.9929245283018868,391
EHA05415_bin.289.fa.gz,EHA05415_bin.289.fa.gz,1.0,0.9942307692307693,1281
EHA05415_bin.290.fa.gz,EHA05415_bin.290.fa.gz,1.0,0.9902200488997555,1113
