genome,location,length
EHA05391_bin.247.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.247.fa.gz,1993218
EHA05391_bin.248.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.248.fa.gz,1573508
EHA05391_bin.249.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.249.fa.gz,1880336
EHA05391_bin.250.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.250.fa.gz,1180726
EHA05391_bin.252.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.252.fa.gz,1796409
EHA05391_bin.253.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.253.fa.gz,1787697
EHA05391_bin.254.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.254.fa.gz,1674800
EHA05391_bin.255.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.255.fa.gz,1747454
EHA05391_bin.256.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.256.fa.gz,1692371
EHA05391_bin.257.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.257.fa.gz,868047
EHA05391_bin.258.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.258.fa.gz,1173807
EHA05391_bin.259.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.259.fa.gz,1131939
EHA05391_bin.25.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.25.fa.gz,2678492
EHA05391_bin.260.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.260.fa.gz,2978861
EHA05391_bin.261.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.261.fa.gz,2619351
EHA05391_bin.262.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.262.fa.gz,2179343
EHA05391_bin.263.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.263.fa.gz,2421099
EHA05391_bin.264.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.264.fa.gz,2689686
EHA05391_bin.265.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.265.fa.gz,2364161
EHA05391_bin.266.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.266.fa.gz,2496410
EHA05391_bin.267.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.267.fa.gz,2427693
EHA05391_bin.268.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.268.fa.gz,1669760
EHA05391_bin.269.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.269.fa.gz,2106092
EHA05391_bin.26.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.26.fa.gz,3801794
EHA05391_bin.270.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.270.fa.gz,2201942
EHA05391_bin.271.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.271.fa.gz,1478641
EHA05391_bin.272.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.272.fa.gz,2523133
EHA05391_bin.273.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.273.fa.gz,1517416
EHA05391_bin.274.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.274.fa.gz,1140425
EHA05391_bin.275.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.275.fa.gz,1265131
EHA05391_bin.276.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.276.fa.gz,1020059
EHA05391_bin.277.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.277.fa.gz,889884
EHA05391_bin.278.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.278.fa.gz,951419
EHA05391_bin.279.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.279.fa.gz,2416722
EHA05391_bin.27.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.27.fa.gz,2145050
EHA05391_bin.280.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.280.fa.gz,1933094
EHA05391_bin.281.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.281.fa.gz,1708237
EHA05391_bin.282.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.282.fa.gz,2567311
EHA05391_bin.283.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.283.fa.gz,1955658
EHA05391_bin.284.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.284.fa.gz,2423183
EHA05391_bin.285.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.285.fa.gz,1612119
EHA05391_bin.286.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.286.fa.gz,2090259
EHA05391_bin.287.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.287.fa.gz,1758957
EHA05391_bin.288.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.288.fa.gz,1644901
EHA05391_bin.289.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.289.fa.gz,1337823
EHA05391_bin.28.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.28.fa.gz,2495872
EHA05391_bin.291.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.291.fa.gz,1454957
EHA05391_bin.292.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.292.fa.gz,1981041
EHA05391_bin.293.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.293.fa.gz,2569960
EHA05391_bin.294.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.294.fa.gz,2152040
EHA05391_bin.295.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.295.fa.gz,1886652
EHA05391_bin.296.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.296.fa.gz,2291122
EHA05391_bin.297.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.297.fa.gz,1879456
EHA05391_bin.298.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.298.fa.gz,1961687
EHA05391_bin.299.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.299.fa.gz,1973000
EHA05391_bin.29.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.29.fa.gz,2302132
EHA05391_bin.2.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.2.fa.gz,2860213
EHA05391_bin.300.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.300.fa.gz,1666825
EHA05391_bin.301.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.301.fa.gz,4062088
EHA05391_bin.302.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.302.fa.gz,2297319
EHA05391_bin.303.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.303.fa.gz,1965637
EHA05391_bin.304.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.304.fa.gz,2398518
EHA05391_bin.305.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.305.fa.gz,1997916
EHA05391_bin.306.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.306.fa.gz,1730363
EHA05391_bin.307.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.307.fa.gz,1673958
EHA05391_bin.308.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.308.fa.gz,2191255
EHA05391_bin.309.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.309.fa.gz,1842032
EHA05391_bin.30.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.30.fa.gz,1999485
EHA05391_bin.310.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.310.fa.gz,2075399
EHA05391_bin.311.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.311.fa.gz,1574207
EHA05391_bin.313.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.313.fa.gz,2030135
EHA05391_bin.314.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.314.fa.gz,1657145
EHA05391_bin.316.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.316.fa.gz,2712925
EHA05391_bin.317.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.317.fa.gz,1405266
EHA05391_bin.318.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.318.fa.gz,2872424
EHA05391_bin.319.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.319.fa.gz,1474821
EHA05391_bin.320.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.320.fa.gz,4080224
EHA05391_bin.322.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.322.fa.gz,2640487
EHA05391_bin.323.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.323.fa.gz,2904967
EHA05391_bin.326.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.326.fa.gz,1371740
EHA05391_bin.327.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.327.fa.gz,1070668
EHA05391_bin.328.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.328.fa.gz,1071977
EHA05391_bin.329.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.329.fa.gz,2233741
EHA05391_bin.32.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.32.fa.gz,1737242
EHA05391_bin.330.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.330.fa.gz,1475814
EHA05391_bin.331.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.331.fa.gz,1719624
EHA05391_bin.332.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.332.fa.gz,1689694
EHA05391_bin.333.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.333.fa.gz,1894754
EHA05391_bin.335.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.335.fa.gz,3594834
EHA05391_bin.336.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.336.fa.gz,2187727
EHA05391_bin.337.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.337.fa.gz,1261289
EHA05391_bin.338.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.338.fa.gz,1592640
EHA05391_bin.339.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.339.fa.gz,1525309
EHA05391_bin.33.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.33.fa.gz,2739068
EHA05391_bin.340.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.340.fa.gz,1515196
EHA05391_bin.341.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.341.fa.gz,1482677
EHA05391_bin.342.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.342.fa.gz,1046863
EHA05391_bin.343.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.343.fa.gz,1089220
EHA05391_bin.344.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.344.fa.gz,1195845
EHA05391_bin.345.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.345.fa.gz,922314
EHA05391_bin.346.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.346.fa.gz,884823
EHA05391_bin.347.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.347.fa.gz,3001512
EHA05391_bin.348.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.348.fa.gz,3434662
EHA05391_bin.349.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.349.fa.gz,1877000
EHA05391_bin.34.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.34.fa.gz,2010984
EHA05391_bin.350.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.350.fa.gz,1754558
EHA05391_bin.351.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.351.fa.gz,2245669
EHA05391_bin.352.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.352.fa.gz,1301461
EHA05391_bin.355.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.355.fa.gz,1653748
EHA05391_bin.356.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.356.fa.gz,2237901
EHA05391_bin.357.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.357.fa.gz,1784412
EHA05391_bin.358.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.358.fa.gz,2303765
EHA05391_bin.359.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.359.fa.gz,1601626
EHA05391_bin.35.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.35.fa.gz,1860448
EHA05391_bin.360.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.360.fa.gz,2629304
EHA05391_bin.361.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.361.fa.gz,2186655
EHA05391_bin.362.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.362.fa.gz,1055527
EHA05391_bin.363.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.363.fa.gz,2360135
EHA05391_bin.364.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.364.fa.gz,879227
EHA05391_bin.365.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.365.fa.gz,994111
EHA05391_bin.366.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.366.fa.gz,1717546
EHA05391_bin.367.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.367.fa.gz,2000544
EHA05391_bin.368.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.368.fa.gz,2151315
EHA05391_bin.369.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.369.fa.gz,1736887
EHA05391_bin.36.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.36.fa.gz,1553547
EHA05391_bin.370.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.370.fa.gz,1690724
EHA05391_bin.371.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.371.fa.gz,1564941
EHA05391_bin.372.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.372.fa.gz,2179794
EHA05391_bin.373.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.373.fa.gz,2117713
EHA05391_bin.374.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.374.fa.gz,1406529
EHA05391_bin.375.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.375.fa.gz,3569722
EHA05391_bin.376.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.376.fa.gz,979103
EHA05391_bin.377.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.377.fa.gz,2285239
